GBM,LR
0.17535989319820328,0.09017893868193269
0.31957775394790294,0.25454616268194286
0.30224759856099137,0.5406959136030388
0.22946004546107562,0.1714565104246885
0.18112199620272468,0.1282353093761212
0.00794433281001632,0.004707283652695963
0.2914545427067173,0.42121091612704425
0.22733317569153927,0.22756693747224244
0.042895536343171135,0.020823921254989095
0.07831399817896995,0.06362350646614875
0.007231720236277626,0.007151705751231059
0.45564121476463515,0.4658560835766852
0.27186024264455266,0.38705305463387274
0.06454703568783136,0.050811173532398786
0.62968841277688,0.5159103268077531
0.07539538300476041,0.21126176323348847
0.008916487281463789,0.0365947062183555
0.13390557433558967,0.08584060639983476
0.18885650859940334,0.1565399762211923
0.24872665916304038,0.20837889136654406
0.20211410896923368,0.17179976752425885
0.051547352376281046,0.09106678575234226
0.10073072670151878,0.28178511331101563
0.09797764589935404,0.0677845926585615
0.03547469862859072,0.013541460310947084
0.170321454001519,0.30286872094165385
0.2857805153378303,0.32562463424147764
0.05560922262824687,0.015520300074062895
0.09067954655524053,0.15254146085578416
0.38822714687500337,0.2823309700205714
0.1389043820847187,0.1185045624521819
0.23387208245325475,0.13377995311846475
0.029234125888565728,0.04498350057076581
0.35863143262625835,0.3243787329716238
0.7190886191998733,0.4530935718472235
0.11081145981147511,0.1403552522368055
0.03077659067145571,0.019899710528483987
0.07046194758782923,0.1095943398675807
0.04359028555953841,0.026201598925584907
0.13257547376060783,0.058110633475983206
0.03618375833223472,0.025328657258625292
0.029698458146551244,0.045955592983870204
0.0760610803245083,0.08815358852529508
0.5073930022531369,0.459832878539704
0.7864450477724914,0.4700973352921701
0.20463885814806676,0.15931736951203807
0.11424958724744441,0.24736221928586757
0.17582607518295457,0.0943563225619763
0.3299170362028183,0.40699370681301716
0.012845670430011806,0.0056849912356310255
0.012915587661428704,0.000718729942148813
0.061972792819316724,0.06550208005084455
0.13594420178453726,0.1383383683955625
0.23186428810032744,0.39901137740733394
0.3306982699575245,0.6214686265587759
0.029949560196911154,0.0235863721150532
0.4307784097806904,0.2844492627402516
0.1655445109630086,0.24901761301117376
0.051791870611215395,0.16813885830668815
0.17476359365842756,0.2926092159762981
0.03799613953666658,0.25482215852219336
0.45137717762871493,0.6099520198208648
0.022791089178265358,0.008262062529501648
0.07173446568873668,0.10463737974598522
0.1995201570799107,0.22843950623796816
0.013399198330798117,0.020429550121421274
0.016908801027066232,0.06419093207618558
0.05972231850262677,0.032246353319569564
0.0521019734309439,0.14328584633446628
0.06829021690743284,0.1269196604855664
0.25805249562313276,0.2894857051622873
0.02876328259361883,0.04663335035957366
0.02349632710073382,0.00985140362685464
0.4343783362858889,0.4336684150275635
0.036444953908969555,0.09359884622972708
0.11805836299115713,0.20045351728454788
0.2950052818647687,0.15066520166710812
0.3832971076588764,0.41299844255339013
0.15086832353248855,0.10852229050355748
0.07468553178799185,0.17644353896316095
0.025877493781451533,0.039998843526673475
0.16064495636122514,0.2389705137756054
0.26123298276870976,0.21809945859380467
0.020678249794127624,0.031859859056265774
0.3299350444482251,0.3343221925915708
0.08220577006135214,0.10890194881471509
0.14461260929076106,0.19570007572229586
0.5953324916436367,0.5763294887547937
0.03637217344008,0.00033676744566807175
0.015543611217821043,0.028512717730320426
0.16418980396761204,0.14622833322889836
0.10330309009180036,0.08529910748237325
0.037183485695502734,0.03169943003108759
0.49553219028792034,0.5332152134876911
0.39310070988555573,0.39796914943044254
0.18241648266577282,0.3618214977612263
0.01895936572440628,0.008181515911906344
0.08502393951292504,0.04062982204779382
0.516797388815083,0.5690652193084128
0.06562614469817905,0.13894205232881623
0.6992244330460794,0.7996216359883841
0.43103413465012513,0.49184417507332456
0.17209742832507044,0.20846304073079913
0.040743158902661024,0.17336727834997984
0.05931125961108238,0.05564440474645992
0.24936568951637433,0.17639702599152637
0.19696323511862396,0.19379884652502866
0.26968027860314564,0.27962306469845666
0.03110201169447882,0.025802559300348818
0.6586717718150117,0.5974300286616658
0.5949060924617414,0.8362897873907638
0.013729632609951947,0.002758953144877638
0.44448141064132823,0.46536082743049556
0.39327355022180427,0.22737003277422052
0.2417119431028386,0.2207911565175678
0.02121494402205013,0.005674150910782384
0.1517774039734913,0.1545938430861079
0.031915755410330884,0.07605826584141186
0.2934778611515818,0.22962702246925906
0.42545103128731016,0.3765322695293599
0.056622223536354925,0.05657209712727986
0.7617990684026766,0.4370227969272183
0.06487920495494061,0.0715594310655816
0.4845561229227905,0.39384837969611536
0.5909308931715114,0.5684259297670714
0.0450174393834204,0.026799467936505596
0.4076704060983222,0.6714448043841992
0.32043839513088357,0.3633482245930623
0.04016140880422285,0.2875971717767916
0.7961901831428423,0.43973769635270277
0.2522745143025087,0.3944618755146931
0.026666650663681204,0.1537340577420961
0.01323228908966015,0.004352824494849775
0.22387223887161364,0.2710712836112072
0.020904989098305213,0.1257017004647543
0.033614698027060734,0.023130961274715152
0.3292102826390489,0.46532614967400354
0.025194575046355725,0.0146365391823704
0.32723612327766066,0.15953143730129687
0.02075129411171212,0.07299710816365275
0.0710803530846437,0.12888409676739118
0.08764680989863191,0.045008292981471604
0.2900448739089986,0.33201223139638697
0.17379243051099375,0.24528723348912662
0.025788480377779976,0.017025136892990737
0.38541142473695444,0.3748263885870455
0.17353432718281991,0.15487514858439108
0.0625059886428614,0.04893305425650835
0.7616797211286308,0.8055431657259662
0.06833029863515357,0.094977867250653
0.007083450503811923,0.027021330960840292
0.021708567359142013,0.03162703994026325
0.7000273298481733,0.6679463885713951
0.05591127764810481,0.0468088613470192
0.03277533395828588,0.009570102262431872
0.35890325526959227,0.36844024322231245
0.1550250781304495,0.15533253519675405
0.2173537189586569,0.07598056987956418
0.026467838042691934,0.029401507182848067
0.049054015383611364,0.08340885996865423
0.5811463649057649,0.7369293154163207
0.02392089728259195,0.00953925611110155
0.12034744344663739,0.08527656166497047
0.17983969030060734,0.37272597377174915
0.2513003648491253,0.30719567257874647
0.07182480070949641,0.05293493591694816
0.03449191138955963,0.03266468299654024
0.3067780096741059,0.14084461221076844
0.050384070640304354,0.04264376514856498
0.03650416000717044,0.041031685981307575
0.11034427014869684,0.006803980147971232
0.1971981108531281,0.24551352636896662
0.13142764654009306,0.09561888270361622
0.532250982514904,0.6228052062764249
0.24465463250429517,0.16082841617293733
0.14781182213963265,0.027239279375957538
0.872611087985164,0.9243515385516886
0.1918106813196588,0.341938110602811
0.4038399979228795,0.22950023833333205
0.11289282758686037,0.17048129304277734
0.04472337467011099,0.030846903640014026
0.2316013261756262,0.410094747548642
0.07790323642463666,0.020913801688599704
0.026900988672127892,0.05622528066438296
0.025689641652606877,0.07831328448705524
0.3016876176240886,0.2504038348791327
0.04246348948956351,0.03410353398108642
0.21315529109571563,0.34849933703435865
0.06520353313120385,0.09782771996073303
0.1679905661514096,0.13790233143675468
0.4510074713704093,0.46543830691139615
0.023820573974591572,0.012118188676193176
0.7299091396498476,0.4160357005631102
0.27975080275240877,0.18725099038466272
0.5438659162462021,0.5351575124032144
0.06341691337209386,0.061959364138101596
0.08438090081983217,0.17149362069375176
0.1845887240446714,0.2917068038157657
0.030246934628636823,0.023833760177679294
0.027900243251687693,0.03210868999718887
0.13712083380962364,0.1408876728343517
0.07367756874065354,0.09573866291941341
0.25634628487762295,0.31093074647088137
0.2733458002686527,0.21507661481172496
0.7982542626351836,0.7284176386026817
0.1860962711491853,0.23550939170085147
0.17347198040882697,0.10524772325529055
0.2683336768306913,0.22412149751025012
0.13931716726478602,0.14335614416573933
0.01903372514079457,0.0017711584798536205
0.25460827311302564,0.2571779735230112
0.22694273005839988,0.2445476281764028
0.02324746931929624,0.03604194098279731
0.04818826719605772,0.09685256061665548
0.4249765053999343,0.3182046238210164
0.06352638247857763,0.12174769914488136
0.3920444623273131,0.4786091862568448
0.03553447858343215,0.04381804700964195
0.5941444577879459,0.47258717917878257
0.4143607605293636,0.2813718495972921
0.034511859431478234,0.013426144274368411
0.0505253038119123,0.03267581917694682
0.015481717189644967,0.00796203514449759
0.10876662903619627,0.24846324011332246
0.41097867326334986,0.4415375557482746
0.7613953147921206,0.6497672952084794
0.03408292151985588,0.06341047378866549
0.011154121942896994,0.006831976442173733
0.06582188902127808,0.036552002939813186
0.0362055712538874,0.046266304636849234
0.01971389348181342,0.14269708942818687
0.03178945031415383,0.07202549267736066
0.18016228119504432,0.1308884808752775
0.05661134488148511,0.0560004030517697
0.0909357522580925,0.18116410293734422
0.030578595756924353,0.015933357601415215
0.060399179502761524,0.10864562852089238
0.28431015341473537,0.2610150132488608
0.06526077456365592,0.07972272840358516
0.014679622143868387,0.036869608521057
0.03927072486989848,0.0008570762183452444
0.062499839337089164,0.03498127222999241
0.011656036936777423,0.0362029693410884
0.10647863282317752,0.11708746184283757
0.1965889484344944,0.6254369511322694
0.29962505541132667,0.28640644145946637
0.07754471608996204,0.0844163518467487
0.3039335180004619,0.2727701873829846
0.01378902324973509,0.006027863891559987
0.13815297264082016,0.017022022467225804
0.2941049523075566,0.3055085519049072
0.6981493225748021,0.6993795542152704
0.19964572385597829,0.14986308517902794
0.11451985808340755,0.1265889995187075
0.1512688211755884,0.07905488797244102
0.15771125057916355,0.05986458870955149
0.03109169615358708,0.026165324116072478
0.02030404043613611,0.012831197707255009
0.030826766557645734,0.01110120699845075
0.710116577882099,0.4263007926230596
0.15068365549883092,0.05568906573310284
0.08976343103865994,0.046451983829703246
0.12697487329439125,0.09239751084554272
0.3793345833942832,0.3853820889412937
0.006672929323520129,0.0028889496685752364
0.12346752195117806,0.24148563661291012
0.8520236602007747,0.4298353636869183
0.2174805088478855,0.10674589732316367
0.00838429634025881,0.006214803753296995
0.020013250714277352,0.017168707142725153
0.29013717796709937,0.3364552080603989
0.0223680951507585,0.022789603383599664
0.40981800529490114,0.32985629397378075
0.13887130401688225,0.2020400833915326
0.1490021076067329,0.06099298779085383
0.07013101641483196,0.03413484401171334
0.01433758418242799,0.01562950609089184
0.029659028502111922,0.04279541357231331
0.4007155301274916,0.2764437215289758
0.528169915570827,0.2628082081208043
0.33798189761682323,0.43581687533785896
0.19780385770911776,0.4584646153658538
0.2823715925475674,0.1655011934370417
0.08309006324323741,0.031522345247858914
0.30540910658956866,0.4388658000533453
0.22234832780544903,0.2545028036382109
0.22514211640802842,0.16208485687595872
0.26654238047355994,0.17934113278237704
0.030640850026208033,0.014130238152109587
0.5519698336841874,0.2129423466950372
0.029981967380494173,0.014907363328831563
0.11749254245454463,0.10878658943471865
0.11166814566309043,0.17611374231634136
0.11277275300188296,0.05098924785729752
0.26088068467449116,0.17254962559156214
0.032086813256844315,0.05625301564698072
0.46405891168707536,0.2030221176710323
0.22079366027945183,0.2613612172606009
0.047667852041070685,0.027710719346691233
0.02641023874761542,0.10120131068509988
0.004516354339088314,0.006283513316884001
0.05054549781963133,0.2159364781792882
0.22975533542867602,0.14526003841692856
0.1947754426206868,0.2538366099784227
0.047905824016526724,0.05542337611769901
0.09679328409950858,0.30755107220484446
0.017302691470041348,0.007127762643089625
0.21742434995407028,0.17557296050535193
0.010937263405490139,0.020026297791880653
0.007793403486607637,0.008718667137195445
0.008535297899156134,0.004692329237431972
0.014091127201954573,0.003971244742559455
0.32110608308007915,0.13836928986678482
0.06651048400400285,0.07855795261983041
0.0347812168451431,0.02493915709361293
0.015239016201537102,0.02032970695172112
0.13190794784671497,0.12764481761852536
0.18384658732786902,0.06806881553049625
0.11476449366762932,0.16072301179931686
0.025282656949520997,0.022302486335801987
0.02941425086114571,0.05057790125559953
0.4511930953835994,0.5101308686950695
0.3775815958679711,0.505108822333989
0.019223647100022025,0.024288237201761695
0.608840693451658,0.6818830890049221
0.3096048580206466,0.353472503230584
0.19473772115312285,0.2478408137795302
0.017883687410837748,0.03918930131423167
0.15146263236090626,0.11556201655348806
0.2168707887740709,0.27374193044668527
0.2985564664785863,0.310323780437228
0.026303362180627652,0.027850880511917343
0.043831116576381605,0.02576284899282873
0.052121675624484914,0.14701101013284046
0.15498189821088884,0.2372783473284698
0.03295772837645341,0.02260650306531842
0.30255652053697096,0.4914235024687891
0.33834176413449013,0.21852385323702203
0.04541192129361953,0.048501435534223765
0.03731905527348764,0.05627898967616856
0.11581155691722432,0.11416071901226368
0.0350455011435865,0.02311815554770547
0.013110315726436624,0.0016167151431259088
0.058543712195708295,0.013277895426160959
0.24460835687431423,0.17096608571950336
0.17428293781230872,0.19335666166264445
0.003890092395402991,0.0016132145427435714
0.1838977146517194,0.18198722961124153
0.010377603766816724,0.033765636400595246
0.1470322061765633,0.46889067723936767
0.038725569773920804,0.03144209894014801
0.013645831058148941,0.007939182514858948
0.4821771832860514,0.3974487307305846
0.23981820591307432,0.11382628095414397
0.13596256427498507,0.18079646660956275
0.6565756519662052,0.48174045099248297
0.6864699285204827,0.5427404857722903
0.20061041572846117,0.2893181879832551
0.4869258363520011,0.551598150512988
0.31085795674834316,0.3150426891692692
0.20952839580058402,0.2817089069233115
0.27580188884990164,0.5167194848564883
0.04113255737884468,0.02788095917372248
0.04894423309806131,0.058084308216826294
0.07735195618657485,0.135791192995806
0.039220758044015626,0.0039729463596572265
0.5581247020639643,0.40071464409054913
0.0446104933426017,0.02992806674280143
0.2959091088286624,0.5169516227625978
0.394769228515014,0.322514066918576
0.08209071950971479,0.14373048404218092
0.01314756240820894,0.009404352927697923
0.28016318914797717,0.21873200540188004
0.673116820315594,0.5425536289770209
0.04251160192970805,0.08515229479229686
0.36164778642391066,0.3053108234291412
0.22772100784047766,0.3842528589311466
0.07493659989517146,0.16741982445406883
0.12181560499706798,0.16314277310764333
0.3193860738876578,0.12225396777451876
0.04556874306862841,0.0836314964953554
0.5647882870715812,0.8621629480949552
0.04887199044360838,0.05201312273990036
0.6131967316681265,0.37648851749175705
0.38092941034521155,0.19103322958799843
0.27325660673313007,0.15387543384928604
0.01140770469265347,0.01570839050715215
0.253964949262489,0.2308869123877035
0.07237536201011342,0.047245719530173626
0.3081341027333992,0.1567982800444095
0.2184691692410102,0.15789393136555624
0.0703013029575968,0.19973910082676863
0.19773741330418448,0.21284098295298834
0.3703511574651504,0.356184410283324
0.23235226670904793,0.225054237847641
0.0375529539258606,0.08118639164159146
0.040460573165435304,0.057807812116314715
0.13547582713955417,0.023493592591776438
0.10120981245089608,0.13726426892205817
0.393228397720417,0.37378270880718906
0.1037968873271762,0.008600652707566225
0.10493407222728537,0.05683284203410919
0.06540620574542358,0.030210523027191676
0.022742894101075585,0.013739847434633263
0.31542942929730944,0.42347645926745
0.4270614783352344,0.6285401813630279
0.21608306344290468,0.21529889789858817
0.035737195053201685,0.024172019361422013
0.4536125372850223,0.4866810326871849
0.2897886910532105,0.20393244006125863
0.364621307318486,0.21750121911488318
0.1906724862870128,0.22765645241198623
0.015077184051619097,0.028577293983461538
0.33385373376400784,0.17062523914359712
0.046581591905703976,0.04429329002737858
0.14355467673283248,0.14628326914531103
0.03031604184896144,0.09404442185103684
0.15824555734609747,0.1468728206808426
0.02227786942223763,0.04328807367990016
0.567634330442379,0.5276569038026213
0.4046311907834605,0.3727080497860253
0.4508696574118394,0.40431496901464153
0.24549011499696302,0.4491035164168875
0.03768513515039491,0.185125243198918
0.3831180716206915,0.39744767919870194
0.5261868745329322,0.33592043094561214
0.015507371540942757,0.029756359438161305
0.026418707919051862,0.011459734360912209
0.23594526297482676,0.2861859942800001
0.06685661245482691,0.08119707192330289
0.03651110187569943,0.030043343160226447
0.21833352775926648,0.21884029395284868
0.497991154976328,0.4336436851345304
0.1345525576454396,0.14615117328730384
0.16592567272381525,0.12893667468935155
0.0897327524317549,0.10034274159140527
0.04213758914229956,0.023339278609696267
0.10300886515142792,0.21278945989551482
0.05834021790827058,0.08318621175917035
0.3602530277004296,0.36444798537334977
0.39651664389146835,0.6067485498269698
0.08114706696819647,0.1596158737152627
0.05364641115352407,0.08948949522868702
0.011417579941992415,0.01511656060040498
0.2875367669219594,0.32846133014851786
0.03405075712697556,0.03229502302452961
0.26008041867358084,0.13055278868468956
0.03747985143801998,0.029789660522680436
0.12078424395991226,0.3103235888170979
0.014804205209384769,0.06359669610975549
0.024240809391936506,0.03445249358998289
0.1681096074891512,0.034368347293689844
0.6295148257370232,0.5169171456492833
0.40288092109090834,0.30563101476119564
0.07479599248858608,0.483827665416146
0.6846268641884741,0.5400550592084427
0.03315840947414082,0.03697059193357947
0.34760999883965704,0.4820007421266906
0.016056827162424642,0.10650718208074046
0.7452304825772114,0.3822335259624432
0.1364318285549426,0.045890766920509564
0.010681638167476458,0.018845888243628487
0.05306595791391782,0.018110713853671363
0.035079581342671154,0.042070844138811375
0.3958793768299444,0.48467370721351966
0.032328602024443126,0.04800239824565837
0.14413786303902398,0.33934297497774596
0.0323266912212534,0.03210852005034889
0.03861686464289143,0.012831544661061404
0.03341167891166981,0.03948823242277559
0.08596393328960045,0.011029072727392019
0.09000451334148299,0.05048069241861025
0.27817009477724025,0.5583968360892981
0.05580793855977123,0.037809664240027
0.15691692140822205,0.24919103702309373
0.07967875484635384,0.08091426744036848
0.09010856929772446,0.06334571208722628
0.013740995276375883,0.15000831945447335
0.01896602953373821,0.01411141406293406
0.09837715615407093,0.12846510379907472
0.16318532984756098,0.05838091924771817
0.015467235745657937,0.007014470940928984
0.03409750271930958,0.1791175095638061
0.5162672406895807,0.6826370812689395
0.016057770955843022,0.045028823674687156
0.04461038001678252,0.16679924159279547
0.137018292135654,0.08093898041462105
0.9077871670879208,0.6261950101038787
0.24137484182755578,0.18552555285805272
0.16112992679975835,0.2192950904620118
0.7325266751462743,0.8999548582981844
0.07773720266746215,0.04597145924029823
0.022265013133060632,0.0107619199601997
0.038092485888252,0.0688465072848423
0.11464086380351052,0.042588032236059316
0.18370444372902295,0.21464428708433897
0.616276839981866,0.7072465391211806
0.42696851963887633,0.34910301323863185
0.030021208092595616,0.046802492569209264
0.1967778939818349,0.24386061870708658
0.17091562513462014,0.13660119107875612
0.21547361509990995,0.10163128225342977
0.2397418255730259,0.27667616410411
0.0907568785199873,0.08566754275382439
0.12639598164850555,0.0873609097425265
0.037550631949090134,0.06858190981503608
0.05015967311261276,0.016029345675317334
0.07116996238903481,0.03723387225436909
0.06641135714928366,0.014986995456731994
0.28429784179464385,0.5702023404601926
0.02175473860029706,0.02309340556948522
0.030742946602715183,0.02480129103579415
0.047243342324927495,0.009771787009262982
0.4386284040940481,0.5133865332758833
0.01978479411931976,0.02512844917869036
0.028090774321389383,0.018558194773973215
0.1993660487620464,0.1317538143787201
0.1088939771849826,0.19875075636843603
0.016384867211826616,0.09405600463532779
0.3851179586244892,0.3994356222591794
0.032140246182473436,0.01753385170424717
0.03993599314939447,0.027092449174353626
0.20549389801633655,0.2702770476391603
0.046791745755015275,0.004743112802104268
0.010824707780675943,0.4737821656318833
0.14160710501165127,0.16565612699478727
0.04518487576392342,0.09545218944923099
0.24897127173417608,0.13484382636961809
0.11027451733344297,0.1058858207052711
0.2571275725039878,0.20040006522470696
0.027600691468704124,0.024252235814589247
0.025360151264822,0.009501638001109933
0.0432771487006414,0.08257798595252991
0.09847350946058978,0.032787304067113165
0.10160754427542251,0.04339451745263878
0.13134797598118886,0.20676222389106422
0.23204078533584338,0.34479777904913633
0.2207907207163491,0.19465295865156373
0.39652387613098233,0.33748358720613
0.5448674289247357,0.6221254556039377
0.45126898409585153,0.41650959719377123
0.04133161037479766,0.17769425719656307
0.3800012499675827,0.19952177083098205
0.03440029885421177,0.046536221782982605
0.34930725739645285,0.5092026548643304
0.026389820332260228,0.059371861647130875
0.2186916926492737,0.47402394763239464
0.4275202589679849,0.7107472894680281
0.2962687130077762,0.43318423236952486
0.5019110658338707,0.21888606017137646
0.08047552425366478,0.09159930623480236
0.02523485246048048,0.06418040537825155
0.05567129526336702,0.008406908271426131
0.04985888760841395,0.07857228894292895
0.007682129201943092,0.010612180288199208
0.04646572197946109,0.032655244508916
0.07562281412069892,0.08203723492455177
0.869801857293211,0.6981781033493313
0.024382957529208393,0.034520984510111714
0.01723805854698093,0.027040567550963797
0.3446056022965186,0.10229319869348832
0.019468068380407922,0.01041700076231575
0.14943333137344414,0.12372750086839328
0.08733644410215502,0.07884097808631368
0.1486375188599758,0.17653975275741757
0.19472180007302656,0.3424394864164038
0.4578691757793231,0.3578024648458022
0.5262231481566298,0.6853835531521032
0.24442207452985024,0.13710049208743466
0.5417418836456577,0.5133328306248518
0.02275386268406129,0.029689052271036586
0.01881572948899166,0.01654721105169992
0.36615611913549584,0.46800712169376946
0.059190178086345864,0.041266227281665194
0.3298539312726588,0.4323483060501297
0.0586752369290258,0.038409237469788186
0.016379235033773778,0.018656401439875073
0.17618284689741193,0.2579365589780647
0.12255715819591416,0.1789919971775939
0.23888296475396348,0.19372046818168057
0.03175458055946593,0.04987556841255374
0.07827834850675004,0.15073669454662536
0.045314564797318206,0.13715861619599776
0.09885827798205736,0.04729220421987983
0.17158333464407385,0.1423015920781735
0.4827314567938451,0.8267642145748245
0.2075715123928582,0.07372362723375661
0.11053793789010116,0.34599745361398293
