GBM,LR,SVM
0.0118605981458233,0.008807396126862701,0.013183734600946167
0.05454913030570486,0.1420895744005731,0.15596157288063428
0.06270186985620171,0.04461793492185848,0.09897324932922105
0.07564591388452141,0.20480627381526006,0.1519746535323307
0.16968738725470525,0.39441056143818454,0.259973731605996
0.025015772992441346,0.032396073686109604,0.050665479257635836
0.015716223501589313,0.014791827433667382,0.02708711540127482
0.30565342211087443,0.20484448961069845,0.22183759146706944
0.14744145532328878,0.23236043841688198,0.17717664673433403
0.07623481499403924,0.21330077413913073,0.204916478325253
0.0186134205242926,0.015341511135358036,0.048082063259671834
0.21224029999195065,0.1593494160719723,0.11752927174425051
0.022130477786963174,0.005077860239166597,0.01673333324865634
0.6206086021225985,0.3238437687646154,0.29255631402533067
0.022784086903611937,0.04663352290192524,0.10432650376505634
0.33073021351390336,0.2419355554813239,0.28286208679197145
0.03298486747515721,0.04649439635225357,0.06401433090857817
0.4478539952828571,0.28687887869332424,0.24797039631848702
0.2568131358685434,0.22917359012777766,0.21283592219957642
0.030002414641508393,0.1077930639942401,0.1539541201566353
0.15736380012040588,0.14059475933043059,0.19206945719533547
0.13239754507830026,0.1435996215482312,0.15927741832454595
0.0362638542323918,0.03948903110716526,0.058922260175119846
0.11078436417772441,0.06759423181349637,0.1264899016747349
0.10009460651994943,0.0880781216001856,0.11506035396564981
0.057671032580419626,0.05534676437472285,0.1198837293900588
0.0343922545991645,0.03414920514497323,0.06541191281938553
0.18254026694297,0.12696682657536518,0.13949516142075358
0.2988267669602815,0.1898048056468619,0.19138355235867294
0.04635813718915696,0.10986902603681971,0.14587215618414245
0.029336334969241127,0.04657866611722722,0.06359239618326792
0.07148253011142941,0.05544473683152842,0.09167050021950292
0.6284328988316739,0.6971998985163794,0.4698244778824757
0.019065302980991836,0.08283433559645562,0.2528175631612997
0.050106657359462084,0.12661606767701053,0.13433684566741286
0.01917906910942692,0.01305856321825121,0.033889008885763766
0.11007685037537215,0.15707855385958785,0.13008492083162254
0.15460008496695313,0.10460718011436691,0.14605164019639605
0.03527777095692407,0.06000911650722174,0.09760729454302378
0.05883541395906672,0.06835414663187564,0.11896749674382419
0.034333929649460776,0.019335671196437334,0.031757337902065544
0.17700440554931582,0.20502507174728507,0.21536849909936312
0.033792235741431746,0.07346301861107468,0.11723823499654495
0.36660752597024254,0.1519099294589326,0.20632416181387758
0.012174406314547576,0.01208532012066413,0.06825291947590897
0.1871121049492283,0.25032320182990037,0.15416529919263647
0.07880335022191783,0.0833015112317485,0.12027908500162296
0.09225810810845175,0.2581893360609801,0.2627702566685386
0.1866764831534709,0.14244933191137224,0.1658905927045919
0.027165721072720632,0.11594906052310018,0.11882013737176142
0.16949358435567982,0.12406185724888552,0.15704907845288157
0.22410652662216307,0.2635306324539595,0.21773914048914622
0.045791928386995404,0.05737293532518244,0.05973803528620799
0.19949684583201313,0.2674707034674975,0.2594194815406335
0.032371447065779234,0.043522490696261726,0.09911087015127856
0.17308331522848502,0.22767476955391475,0.21917470790916202
0.22789228622507027,0.12524156973457745,0.14092277793811198
0.05676319090563347,0.03855817341682516,0.05624776111140377
0.01868742729163853,0.012649512170092901,0.02131549734208196
0.18903154175529563,0.251450848857079,0.2658220283363334
0.02742113388972609,0.04875031687469869,0.057870200879309365
0.11827684360439907,0.10999032193095983,0.14049743571291684
0.10328161912072192,0.0766179087588934,0.13544715523144996
0.008353848176557715,0.002131829270972288,0.007174332788268895
0.050280010479095937,0.18346288381207781,0.19430238325443816
0.007381191481986431,0.016411556088193464,0.06723003455772023
0.008005312167401942,0.005494675816305752,0.020305339704201442
0.04526040353496799,0.06252042401884564,0.11140927401113801
0.038008620649460215,0.02382957383818262,0.07725234710395486
0.05907041935158179,0.18343007689846422,0.16876703292176415
0.5332141920689385,0.43437509640228067,0.3338603854974447
0.08670808193100811,0.050337229715524345,0.12273761151118512
0.02940714673609679,0.02346008273644568,0.07345871092649682
0.04340709500680008,0.06687863433637944,0.07902835070846842
0.08459948569263732,0.04696426786685808,0.07615057375894096
0.496950294336781,0.5348235650057052,0.453655518541343
0.024205613996857608,0.028557380343453554,0.0910736936329762
0.026051977580594923,0.015381440277055798,0.06100414075906739
0.015512997311470956,0.02393659697192281,0.06268576212218532
0.03860762380757403,0.0030777343791007104,0.007761362519693208
0.1630288690790934,0.07390880974788432,0.12808596113278164
0.20001231855295135,0.23034168266412694,0.22188771282089462
0.2738229753024931,0.44643214327170183,0.4176517376806972
0.19644451869894006,0.14069041751960432,0.16191715749292473
0.12633123397638327,0.12703757619819223,0.12155801408132945
0.007401605572556506,0.0056649164033091715,0.016146046093180298
0.3384668798634851,0.41436668972388724,0.4130244123431746
0.1772714995043163,0.25970142399390483,0.2334918314732814
0.055369155246744635,0.02390089758733809,0.04964066246487593
0.07382524437571727,0.09409197452773231,0.15242308065536833
0.005907653694244225,0.017485329536393337,0.05885357244388054
0.2983529661077016,0.39076524646425165,0.31280721461913924
0.23954470472403086,0.3419886734798116,0.32490048258319326
0.11121605963413365,0.09051089646499709,0.12897201571730785
0.494152350162568,0.5124264446979325,0.5100881805215389
0.07828880728664082,0.16470283978554012,0.26594609998334173
0.01380248899236803,0.05949544905278431,0.062820360372237
0.10173102335702137,0.09330179054548157,0.14851442292410122
0.16565817012902337,0.09331063850206057,0.2721987254113835
0.27684304287044165,0.1865643554837129,0.21112638483892
0.1977286984171061,0.24032966856285753,0.21575199365023573
0.05556865352196329,0.13514200947250193,0.14093956715822495
0.07514730519037514,0.2084696148373404,0.19026422921345504
0.0770670653284688,0.06460493634548484,0.09089567911647417
0.017759159701006326,0.01905625748243039,0.07628128053048266
0.18161919654819567,0.29077643578920304,0.2824265914119285
0.3088828904399745,0.2915141210660711,0.241381923217539
0.04522981087533651,0.02475563570102383,0.02954074533719218
0.08737226682814384,0.17036509293920457,0.17961451437481452
0.24135652591181808,0.1682806578725165,0.20202806882452676
0.11883583218765113,0.08061541667697816,0.1471116090772956
0.16505299578770963,0.20593293354545955,0.20289940929902914
0.01966508173774817,0.0752083270365345,0.11284813831919482
0.36105969510366714,0.29978004801304814,0.29649816418132635
0.31236834172938394,0.41430192479372496,0.36912667600672455
0.05935189649057153,0.11109044161764701,0.13461063842270343
0.019674322746650076,0.0312243691490623,0.05650664209248359
0.06059905025566329,0.1307090805621486,0.14647488043503887
0.046949942555474536,0.027591997743067392,0.06446072996680197
0.16385272791265668,0.09912222359747722,0.13677641884694797
0.024831995620110528,0.04336822093323732,0.07876760155380165
0.026490555079688945,0.06372909680802485,0.09740548117902462
0.11597396432635246,0.0758384132714531,0.09533931287904414
0.4459098114189944,0.4509823099331692,0.40869081462965207
0.7493625804142102,0.5750870245734936,0.5188822121258767
0.1942904856500751,0.1606620367457179,0.1941986570971988
0.08840482843662276,0.24141327521946507,0.20017594739002242
0.1611467521464736,0.06582632812294255,0.12420725136708852
0.35169607346888704,0.34553633075864393,0.28767887898774896
0.044047053887306745,0.0557306057364748,0.0424963070672641
0.019802370041238776,0.0003268292067266457,0.0011687974889887363
0.08264214021656609,0.08576380307160282,0.11951674502314166
0.13874615481343616,0.08807552077697585,0.13153748740013277
0.2523168660062239,0.296143558173319,0.2941186037969663
0.5049972878665775,0.5496490877373639,0.603975610635178
0.035136680896112014,0.03241207152579817,0.047335897739880825
0.3071143886503634,0.2127565889053998,0.22364923514638657
0.10595249606382048,0.21338346515789572,0.24731438189358665
0.034598651757028656,0.22195351910196381,0.17922987605222834
0.12179735354055415,0.2920026188008668,0.2247931863721461
0.039093846336868424,0.2869082902589318,0.26192691420402847
0.4476145506741786,0.6282089714911385,0.20078191842319973
0.03228840480812142,0.01882051469680839,0.0321801346738161
0.08976512878246055,0.13949427754768395,0.10210894688769698
0.2141165189554097,0.20666261944112888,0.17716576121370772
0.013504314690397527,0.061657072504343276,0.07616588335746956
0.030935172113842543,0.06507755470771424,0.12567122448595697
0.03840163078426254,0.05836672938489279,0.06803450788032882
0.06149355646374101,0.12931175985480217,0.1872402075219691
0.09569571745499207,0.11986456457258934,0.17360718725702787
0.2709180045237304,0.29922524865758954,0.25727653414886387
0.01638516686498667,0.041081219735275856,0.06349445260803752
0.028449127244639605,0.02110309149262006,0.04252604636015449
0.4996974960591228,0.43339959838265846,0.2855036862860439
0.06804151134913008,0.1244257412516297,0.1668530045299647
0.1735158269016901,0.1738636000072442,0.19787507861330164
0.182084222419942,0.16126411689974723,0.18694843103235118
0.378985180715518,0.43856694044426164,0.3534548539355415
0.11965312318183671,0.1400331806626473,0.15793287983775825
0.13877895505998425,0.17580465123034897,0.25435687227384635
0.04577785063384118,0.04336915629077038,0.05626521314767
0.16330410196347184,0.21672470387271425,0.2560130383930285
0.28374761092782924,0.22305236291449995,0.22238117977043043
0.018388099862360473,0.06100600012587534,0.08342011202289336
0.2635147593499094,0.34410999682933563,0.29966704037999603
0.08087026659759453,0.09017659017393723,0.1330932493505776
0.1860662682666855,0.12296825511901328,0.1627189868186043
0.6975138814504069,0.5908177536580844,0.3897173327597201
0.013189774435237162,0.0009073199305552913,0.011340340279704318
0.0269488564701997,0.03660013944079634,0.04906302845710038
0.32541496274483855,0.16704141216917473,0.1494961778102069
0.09761016722507448,0.1292423216200536,0.140316192716903
0.01892400329937641,0.045988622278528755,0.09417195481118061
0.3320006980426589,0.6026457199036435,0.40153813783060865
0.3721791743551561,0.39389702131624094,0.2542767942189739
0.18906069071039358,0.3135203337719298,0.34949634478904484
0.015387612949762923,0.017930843742368096,0.033682060822502094
0.0691161004067079,0.05884631093418759,0.1084930655174617
0.5158873861463316,0.6113777910656405,0.4651938740745226
0.0546548695514846,0.17300111152829828,0.18247853068013806
0.7364620483344695,0.7201089576452796,0.23095656168525563
0.5154069356384766,0.4060280757715975,0.3083756353489309
0.17645718775992245,0.246992834608014,0.3335551408592975
0.045277496531065116,0.16445332592903963,0.15435660888257235
0.04439395495543063,0.10403496451120202,0.10630823647279178
0.2647469560254894,0.1377135706373821,0.18826470586027821
0.21868934151946848,0.23557818547099366,0.20596736479597094
0.348637640932307,0.3519456513395464,0.24008460780907895
0.053162527281407634,0.04232474632741658,0.09161477464164308
0.7534149054730946,0.5026757896967294,0.47613105960120006
0.6830500357322686,0.8409382233056921,0.67387752899162
0.022224585985369347,0.007973094146668358,0.021605531937473804
0.5014251614689257,0.39670775607399356,0.4268591352813173
0.4940415762017223,0.30187857287984704,0.22522922953393082
0.2483885080692207,0.23060817507844464,0.2214482322996524
0.014760046963315777,0.016163484071636747,0.03379618309602871
0.1527908654476261,0.14137503791429148,0.15681194788858938
0.028952888947602923,0.08845120267707458,0.18970442531723553
0.18560837722490178,0.1683283302578742,0.19834825409078763
0.47495278873508273,0.3465547831992612,0.40756092067130867
0.037144342313294755,0.11112529593583932,0.10609498359698573
0.5804068122381781,0.38230768233305934,0.45313257387483735
0.09673119783230191,0.11002634935749835,0.13614804087565885
0.31652284495334454,0.3881411751459702,0.39935865936062825
0.6942394520374503,0.6394559208727699,0.4843042819231281
0.04318905097152718,0.04170789458332255,0.07886110052484104
0.410295709686124,0.6386749529157062,0.6150850343298272
0.30801401709125115,0.34141518599594933,0.35712784864456026
0.03858452784588741,0.2757550633773923,0.2655507261081973
0.764752918607748,0.483714036022592,0.4761242817523911
0.37917177966936944,0.5635236472196778,0.36044901159877785
0.13198607964854928,0.16945892080331784,0.19862474388729492
0.005676967543776488,0.009771011370567823,0.06630295338652059
0.2061127882027875,0.2888169804174222,0.21904451062218863
0.015688016747501282,0.10557610388066455,0.1934746484613957
0.03415043176727464,0.03903327038710632,0.048207444639462395
0.43374747028898547,0.3617673421473304,0.3396271056459753
0.05213188948583939,0.024548913516699262,0.03779982655872927
0.2168707159671397,0.17592349440992094,0.200620362281763
0.031123318292272373,0.08756138614081152,0.10132041769104072
0.05852974630724108,0.11815691001258626,0.1502623117049095
0.06544143461613701,0.048556184604111124,0.07775195013924414
0.3406355282337834,0.25307484805315456,0.2808779361775712
0.2836469780689625,0.18751796511371024,0.20498826350455338
0.012612652495095182,0.027346514672273524,0.04554794424323636
0.3732616707349235,0.34546897778029334,0.3186816781153045
0.17668078804880308,0.22141642723741417,0.20818682268982774
0.040811547434313596,0.03365623412439943,0.04594254347405764
0.8505167852898666,0.7311427636611075,0.6005967584454597
0.03970465789836639,0.10493915562522468,0.1151165066159067
0.008200359934634943,0.022216088758067395,0.0438943300564579
0.014968732350479866,0.03611025786655999,0.06453160112216252
0.7463005230235379,0.646821649380352,0.557753558964157
0.0560721088829865,0.049081032823900354,0.10229595612932796
0.02937659524422191,0.02120248314865828,0.03057974380558312
0.381378896338683,0.28366417553634415,0.27194773875595335
0.19196593374222995,0.16663158290673907,0.15600531215493393
0.14037947315762128,0.07973521973752441,0.1345902171978988
0.02573173306751529,0.029436490701834864,0.08231300695335107
0.06047691294452582,0.08633637599828256,0.10256034439394905
0.477589417658112,0.6374878108263937,0.3584364633580926
0.045385149482325526,0.030579407586214778,0.03605517672929142
0.124978945660049,0.11100343816465852,0.14400420351274396
0.3444286650352589,0.3492167421248148,0.33613388415323225
0.3011359240552988,0.3678297706196257,0.27905785557725293
0.11109332593301229,0.05621420375128649,0.08283408154366541
0.03667156099099388,0.058364791026194185,0.06307250828803235
0.24276672327381738,0.12239498575256486,0.15344016316922918
0.041415108079755465,0.041867425458448404,0.10406416837575531
0.05083317926097716,0.07259493269590796,0.07475810057489286
0.05661857509595585,0.03719770040380584,0.05269019580965708
0.1867686269217468,0.2067229816927478,0.18604139368268172
0.16586448585629177,0.06875059547380984,0.12718596650793323
0.33649429549286863,0.4251682776407602,0.3683291257344735
0.22392599951501876,0.17434905976338727,0.19771741510045257
0.1515663991179647,0.060161014859547245,0.08060371209489706
0.9321190695304729,0.9074041397567082,0.7637680141197032
0.1916278875029257,0.42912106846502546,0.28070394390156067
0.3602087610622936,0.2194643072353801,0.19130423551150338
0.17576124483131494,0.1512733403897151,0.20232635064124146
0.042369489813733306,0.0492318268051764,0.0688475887965489
0.3080815599321146,0.41683654447534507,0.35940257331297615
0.03635148975442359,0.020625802119146865,0.04095061116694021
0.033694878366800914,0.10283932562143887,0.11897625780083261
0.036523496465804044,0.093767301745753,0.1090613126964612
0.38832079779293077,0.24632649222404865,0.23172410727400977
0.044870287156666806,0.026524705662249026,0.05852663091664538
0.1762283487143314,0.27694782837357135,0.2511375303172171
0.07828050565449918,0.11880685421835159,0.1589470569190316
0.13360238175815284,0.08991797734734608,0.1311826127188674
0.41465726416631443,0.34360612774617116,0.3740897761978209
0.024874605159496667,0.019087572907541317,0.035714316677036125
0.6130410471225656,0.3052480031958851,0.3110224419936741
0.194144026833917,0.19188965331845165,0.17225644340105645
0.608957548652017,0.6073754830229704,0.5127794363197007
0.06645746244441952,0.0852489405102558,0.12920482455752097
0.07045662245602743,0.10688209164303684,0.13322476531549282
0.28770728933653916,0.37129467833918206,0.43895495974874815
0.03143425593111911,0.06330763536450455,0.06398715480031683
0.02782950313779785,0.04368244387140572,0.09136966297142948
0.19575995304849503,0.14145159988596048,0.14021605768702605
0.06750589064429002,0.0655121867137989,0.11810624883105021
0.2308473595581053,0.22718267948259083,0.20837547938515666
0.17364274348091202,0.18069005741940308,0.21330965972516677
0.7567003864762041,0.7437923528297314,0.8492039616111524
0.20385059450704043,0.18432139313069293,0.2005842499386743
0.1623167904139096,0.09338818818749121,0.14927266190920485
0.3125602778851258,0.2433781641932859,0.21509465949393328
0.10260379971997947,0.1807376649969992,0.19985230365764517
0.011315841001054237,0.006064381083621405,0.010440106270315433
0.1944440633096806,0.17476222666001978,0.21635635897510128
0.1140496470343819,0.26303796126522294,0.25840994803815703
0.030096996551649637,0.05923461004605113,0.1610054975087864
0.04867798652823071,0.09114616874068905,0.09827489001148644
0.4397661112516624,0.3179991344222102,0.2640829781059234
0.04856131847142729,0.04695143829476399,0.09405734049125332
0.49620396579679593,0.4581958124250815,0.3436879042566465
0.02077775119327079,0.07242743101577599,0.07114429108688926
0.4051197456882912,0.43608242572063727,0.37674602803364765
0.3528769535065778,0.3064296228848696,0.3099223286029369
0.02855825615837198,0.018437427285364558,0.06645632913862008
0.0540713401234775,0.0509771928834993,0.06408562827971344
0.010526711604563843,0.011775538314620946,0.0387493031363686
0.0926589549796904,0.24175679152268884,0.2488665471673249
0.5413679465864671,0.368449047225866,0.31749226702924493
0.7452019694970219,0.6011000682618338,0.4342172209102769
0.0460627560820773,0.12821235960829522,0.12008746133934063
0.00896721617202831,0.015366438213487576,0.06305696700100152
0.021994255087445146,0.04075614155858559,0.0656038924964875
0.05975922370045279,0.08186358596806466,0.1329422252682017
0.030883638923002527,0.12660343790495,0.1731015192205556
0.030101736452482333,0.09807780100907407,0.10768973241381948
0.10229726595063911,0.13942076384706278,0.17618389243561608
0.0648948725389156,0.10458879414139188,0.12345577516261078
0.11606445723413167,0.18673875426418463,0.15828736600375679
0.015654359301049327,0.029907091624771027,0.044325874598531725
0.09363649575625851,0.17718065361594693,0.166797042619184
0.15525240063646473,0.2011837101305351,0.2566307361187271
0.06380197432824616,0.1762807310082863,0.18071656580427392
0.014095118327586968,0.07380215731421559,0.0837930393704355
0.028195206659344035,1.683022037198987e-05,0.004107561369230742
0.05444758633174334,0.055475294210179986,0.10146073183945595
0.021071482776681714,0.05152109998434435,0.060513998579068196
0.1042068978748304,0.09905590223274031,0.15055592732565332
0.2021957147411714,0.7640485429856543,0.6647580496323546
0.24349251107758976,0.21717314099785362,0.1856949662735458
0.05944637312192811,0.13782185547823098,0.13123892746541027
0.2882671844449341,0.23697910931535698,0.1923745671526323
0.01844242704757515,0.020205679859419887,0.052441094774166905
0.23452324206596878,0.19198134092573196,0.11078488170338699
0.3212273415277699,0.2517501853603453,0.28447372607250043
0.7778708365856897,0.7497977923289214,0.430209551970007
0.18447931223012995,0.1780805817617017,0.21391616795841548
0.10477560706134839,0.11414194485681352,0.11990365440960729
0.11935760447427808,0.07085625092027886,0.11508568655257653
0.1801259108391523,0.0941548200226542,0.0797649642202392
0.03742100215549151,0.04475647231672849,0.0885975451956631
0.018242985711262524,0.01808837280169044,0.07321285350911876
0.02356627545232873,0.008110422570953818,0.023754269029906235
0.3523754939012683,0.5541513743572055,0.33310394313156827
0.059642597554733626,0.040519272999974855,0.09689230074166451
0.11713727687024368,0.07910937204013672,0.11199231173500887
0.0917946040266236,0.1172080889177838,0.12727940982560065
0.4249030308907876,0.3699034233043626,0.33493814540213757
0.005401746234994312,0.00780315491942463,0.01837467628063963
0.1825781294149129,0.1541190173129273,0.1662128149362313
0.6025848445057135,0.3367557408407397,0.277637550649406
0.13592078618741243,0.1368900923283356,0.15589054808730785
0.006583051329091653,0.014306812058646357,0.06103151830586127
0.015336488184848753,0.03398911337221285,0.04917835054603174
0.28673363876438196,0.18943717968783624,0.23987188036683893
0.038733769398508575,0.033141981878377705,0.10803001786393215
0.4323316293806575,0.3540729283776867,0.2693125511684077
0.10943561045101066,0.26019515246195196,0.29622123011919815
0.09214587914400685,0.08364070481681404,0.11301901122240451
0.04988403556544459,0.0462229395642922,0.08974508669627745
0.012472772308499169,0.031350816557544854,0.04551258496059089
0.03162497158853271,0.0776112592872792,0.0751784851890131
0.49059900685386737,0.2869792631252358,0.22906368913667285
0.37092955629958535,0.2538035510916531,0.35991853943450314
0.25868538341070824,0.4134386422164951,0.30526543539985473
0.12907689034172337,0.3552723594342567,0.341661360743454
0.224596911847438,0.2044859292731578,0.2580548859802063
0.13255751235014682,0.030765930095408782,0.05536671516899048
0.44089074927578437,0.3316876832037949,0.26277482382661
0.20074550619315,0.22042137613849483,0.2599554997586401
0.18800225133076937,0.1653754213077279,0.15233685843065337
0.3514782581416117,0.34996293609546997,0.22619854429754332
0.022220671947348787,0.021578877356348333,0.04914529378643414
0.6407616701868697,0.20905278234336194,0.26360581811768496
0.04033722401921697,0.021118816888008325,0.050930135003930344
0.08774686454479773,0.11036690456656402,0.1989254342873023
0.08284067476764338,0.13777147672297083,0.17135574794875624
0.07025470937601067,0.04046699986496365,0.0855551858502194
0.3389782094845453,0.21018908835017358,0.18778564880045384
0.05591173157452294,0.06576229736193903,0.12340141451934554
0.39242300802446284,0.188462953477089,0.20607567809130875
0.2826478081761773,0.2727455379197083,0.25210997471055185
0.03347582193317201,0.05956321559515719,0.13594963286134765
0.02660393655904267,0.12346502269572388,0.1609098825303951
0.0065894190801209715,0.006143830232212502,0.00933528496905464
0.07996197015631461,0.26199318228994656,0.22784952076292128
0.28809597299949125,0.1813787827737884,0.14926855794169472
0.21763182719617105,0.4029691269589669,0.31825999052088905
0.05944379574493742,0.09929913557592145,0.1069583495717817
0.07873158190171091,0.2537833192074927,0.21474703063869974
0.008289860076516786,0.01740986963263022,0.03118030094585148
0.21299053869049075,0.14341623305502785,0.18499422174605956
0.007248738046879232,0.033998573903847897,0.08425935699671434
0.01253269774435711,0.03879628095149873,0.03353534977518598
0.005262715338016206,0.00697411576197839,0.01721208333476732
0.01132001110367241,0.010790364812547243,0.05370496436957761
0.18356587976005326,0.17242400565592297,0.132119347831224
0.062345656743421754,0.06452565490696142,0.08322324545781293
0.041575436386558445,0.012721649236010726,0.021518114386326594
0.01197594222709046,0.02791253568644942,0.08235014830155798
0.06624195712863085,0.11841677372153998,0.1342900533386014
0.12073538012348696,0.06736089070496015,0.12164905567476243
0.1061121799398397,0.12762332366790197,0.1324182483738219
0.019783359215885303,0.02607199580764263,0.0632137863383443
0.040438524370409346,0.0775905686984946,0.12845699445719153
0.5298386085656525,0.3851156170299828,0.3475882510128635
0.29712093848473353,0.3832383541519125,0.3446951794692811
0.01589035638655749,0.023312536737021907,0.08128817647650467
0.6201975970970903,0.6018595310313586,0.5164003256707785
0.31067016598156255,0.23390659264783573,0.2874935326704841
0.32930815487518195,0.5103515378977187,0.4164031658626989
0.029031106053451494,0.05737071543715413,0.09718932604298854
0.11720602845153866,0.15245681299023772,0.1462990293510967
