XGB,RF
0.05463778227567673,0.11061660342294753
0.0371539480984211,0.12499206777281692
0.6493616104125977,0.4550777587509074
0.007913795299828053,0.08960109508728194
0.12852917611598969,0.21669407696003054
0.24244509637355804,0.23772975658322593
0.2271532267332077,0.34803749945849266
0.09771730750799179,0.1120475352657108
0.013770196586847305,0.015297371065905625
0.19399352371692657,0.2635088429120383
0.02860565297305584,0.0721823521803863
0.02669997327029705,0.033614959970937906
0.032678596675395966,0.1328737735131438
0.2413276731967926,0.19304476193243345
0.059669069945812225,0.218864788681148
0.4993801712989807,0.3122563621243193
0.16780300438404083,0.18769707769261237
0.05303528532385826,0.16976117137647573
0.8957998156547546,0.7513108485907437
0.20951862633228302,0.2890617931134478
0.5709887146949768,0.35932382803090407
0.1054455041885376,0.14024797446816
0.023264234885573387,0.033457920373775214
0.2171666920185089,0.2253629189993876
0.026171643286943436,0.06493642148489676
0.034447625279426575,0.04194234638014487
0.03093281015753746,0.019696254304340483
0.34681087732315063,0.29195792683436955
0.04789669066667557,0.11327962594312087
0.16284966468811035,0.1575650761468366
0.05304061248898506,0.1611629491916523
0.18791264295578003,0.19458664071544335
0.46841368079185486,0.3404085844591132
0.006386626046150923,0.023186341961473546
0.5687008500099182,0.40758603445505726
0.342315137386322,0.2860651700073142
0.6105634570121765,0.4954240728732132
0.054374780505895615,0.11595442327468904
0.09311112016439438,0.14615442179754576
0.28874441981315613,0.20922992497514623
0.026921916753053665,0.008601891881837785
0.020898139104247093,0.02504983976161625
0.14648491144180298,0.24225436984303672
0.041444048285484314,0.06903030091733313
0.280238538980484,0.26966373656127873
0.13324956595897675,0.1428060366857519
0.7602731585502625,0.4048673726428963
0.21730118989944458,0.25382369930880566
0.18929319083690643,0.18318545892039376
0.46228694915771484,0.3393463115515777
0.09173613786697388,0.2099056611365462
0.017956772819161415,0.015571597877908976
0.25985223054885864,0.2309335065645756
0.08204400539398193,0.18189273693675698
0.021263359114527702,0.04887895531878565
0.04271196201443672,0.034355852857327784
0.6960039138793945,0.40506411920302315
0.03502611443400383,0.11526952824944339
0.632128894329071,0.4638871021198512
0.00965008046478033,0.011743546422968317
0.2594444751739502,0.2706346860979518
0.31226643919944763,0.2641226143839535
0.020579412579536438,0.03924159286746917
0.04897952824831009,0.06852099734451957
0.006898805033415556,0.014919206923673135
0.13643379509449005,0.13733399054646075
0.5085926651954651,0.33821048716381186
0.9081420302391052,0.573747578965593
0.03218686580657959,0.15857058201157068
0.0026410373393446207,0.017370507998836812
0.03908509016036987,0.02861005848889404
0.04866035655140877,0.05377170065189409
0.01814430020749569,0.059590025496866046
0.008914762176573277,0.04453734616771384
0.1210574060678482,0.18245501586908525
0.07501736283302307,0.05243958884069609
0.07829410582780838,0.18958405757274163
0.009702670387923717,0.09993537590925745
0.12822546064853668,0.06321944482098638
0.19915884733200073,0.26768438111043064
0.04049524664878845,0.06800189654710402
0.012947069481015205,0.055528203066337115
0.013948035426437855,0.11803890870529479
0.07487478107213974,0.11408397058564408
0.01530431304126978,0.029288782903488873
0.11810091882944107,0.15790475969071907
0.11435416340827942,0.29725360676867063
0.16416235268115997,0.31990318679306706
0.08824790269136429,0.09571011940233512
0.12827883660793304,0.1672178218482794
0.011485984548926353,0.04021779783252619
0.14436466991901398,0.3011647794253013
0.2958715260028839,0.2815267654386792
0.5630972385406494,0.47860301666042754
0.26493796706199646,0.30358162475583433
0.14994166791439056,0.1742704998749969
0.050151169300079346,0.15464685479488527
0.05020257085561752,0.059936245176786467
0.025708798319101334,0.071051355387527
0.009106366895139217,0.01196693260947931
0.025197990238666534,0.06654152613225915
0.5045424103736877,0.414411769076302
0.07244926691055298,0.11443116375386016
0.05384170264005661,0.12951824967388206
0.09843800216913223,0.1744758842693311
0.5785391330718994,0.31283624350027
0.0016130321891978383,0.029142480710548403
0.1979970932006836,0.16742628036770618
0.8141915798187256,0.5639278565085671
0.19619140028953552,0.24950575774593556
0.002314874902367592,0.007353104427363985
0.0030283217784017324,0.020684887588711214
0.295038640499115,0.256546122641348
0.020310353487730026,0.02038538498464989
0.532782256603241,0.37754401115135383
0.0576140396296978,0.09883662121988636
0.09425501525402069,0.09892614432264996
0.02570580132305622,0.07587246918634216
0.013082741759717464,0.054217677817088014
0.017188385128974915,0.022007487987715124
0.5281080007553101,0.32428855498330933
0.4175510108470917,0.34080440544442936
0.2408142387866974,0.2625163608397586
0.3775801360607147,0.36140965123508795
0.1278815120458603,0.15755700926134134
0.08524799346923828,0.13646507878360875
0.4362832009792328,0.31563379564699784
0.19042038917541504,0.2591920823427753
0.2771022915840149,0.22836161638222768
0.3861851990222931,0.27088107880521806
0.022776242345571518,0.09263639118615768
0.7223023772239685,0.4875311144116668
0.014217840507626534,0.027302324239821218
0.09581854939460754,0.11675452754747005
0.13485437631607056,0.182581693611534
0.2808079719543457,0.09675123042822274
0.249252587556839,0.2817246580082451
0.0217889454215765,0.029520904788671455
0.44935688376426697,0.3303997111524877
0.312235951423645,0.23590263493282518
0.041111890226602554,0.057057797007110916
0.012034476734697819,0.025363079043901872
0.002442471217364073,0.024419442295672267
0.024617237970232964,0.07913704234637721
0.3992244005203247,0.29775473689464654
0.25044989585876465,0.4006338459954001
0.06518768519163132,0.023638851673240622
0.07646236568689346,0.21462821470208585
0.004451736342161894,0.008180285411152928
0.1684800088405609,0.18144011526882337
0.00485137989744544,0.011399205339647177
0.003123409580439329,0.0434325444147349
0.0032044691033661366,0.014638208177828354
0.00861903466284275,0.02754234829759121
0.2205328494310379,0.27712512109572096
0.03833179920911789,0.04376670389106762
0.02887848950922489,0.1462412728099165
0.011446928605437279,0.013965041041858896
0.052463188767433167,0.026455556200911307
0.059309642761945724,0.09995221649424418
0.12630075216293335,0.12168709013624238
0.05562176927924156,0.08268077700566345
0.027840537950396538,0.03209691681410676
0.4210277795791626,0.2897173271525069
0.3345695436000824,0.2861884964133431
0.011999581009149551,0.033489513826049505
0.6081870198249817,0.5267319286861584
0.18219149112701416,0.2555778567954246
0.3223517835140228,0.322778540024035
0.005075888708233833,0.014472251982447908
0.1254202127456665,0.21774066599629432
0.1298390030860901,0.20481020708410677
0.5782750844955444,0.45414352311641004
0.018651749938726425,0.020385375959721435
0.050145648419857025,0.05295584006304866
0.021788619458675385,0.07309287328682
0.13165481388568878,0.20312113213946797
0.01727432571351528,0.03150600275198536
0.3599837124347687,0.4188140430771825
0.2734309434890747,0.33056691738656996
0.0636177733540535,0.08074327455973215
0.01619148999452591,0.053757257827381756
0.04902638494968414,0.1523895641531825
0.01642683707177639,0.018887773004879774
0.0060425857082009315,0.03454911333645537
0.1344776600599289,0.08530508319336746
0.28396522998809814,0.25837494381463294
0.18090306222438812,0.14257970949958712
0.001781183760613203,0.022003590237125385
0.13367198407649994,0.18138894658020277
0.009024125523865223,0.026459634026881625
0.04061446338891983,0.08985228242870825
0.014135810546576977,0.043704099085552534
0.006853144150227308,0.005814761838502086
0.33749428391456604,0.3980732626111627
0.1704338788986206,0.1759323762823293
0.22442583739757538,0.13563825594854587
0.6156219840049744,0.4994696835777303
0.5321046113967896,0.4778685627777971
0.26544177532196045,0.2629517847010799
0.4284124970436096,0.32891027190020544
0.25480443239212036,0.19092745804085445
0.33467304706573486,0.2724801824673281
0.39123889803886414,0.32233438649808194
0.010951883159577847,0.01466933903972645
0.05744834989309311,0.037037093456252224
0.026308853179216385,0.029373571943075508
0.04232340306043625,0.11112542397436727
0.5310215950012207,0.49822812482056045
0.027461769059300423,0.05415269680045975
0.2854466438293457,0.2458685178086793
0.29376715421676636,0.2580304827855302
0.08076413720846176,0.1532938041942659
0.004969209898263216,0.056050120923587333
0.12260163575410843,0.2361116458717943
0.6855149269104004,0.4633349067709865
0.023473497480154037,0.05601904722697279
0.24576053023338318,0.256597411836703
0.30392757058143616,0.2494042058803158
0.05909637361764908,0.05251153492119518
0.05113990604877472,0.15742424973359845
0.171113520860672,0.15822348814604995
0.0693085566163063,0.07505259408024133
0.4824877977371216,0.3504175251191767
0.029158180579543114,0.10705536333094515
0.36144331097602844,0.4343496055786171
0.42408910393714905,0.2691892027864268
0.3726141154766083,0.29595376047567695
0.0031984583474695683,0.03844740618869193
0.2503548264503479,0.34747897476893874
0.029798904433846474,0.0657514992360665
0.35206305980682373,0.2815176356076714
0.4036581516265869,0.2563956375084839
0.17099380493164062,0.15485754948592342
0.31494978070259094,0.20001151866326433
0.279585599899292,0.3468427783489904
0.2956317067146301,0.2880470019333105
0.02741275355219841,0.034057864803318516
0.029863599687814713,0.05701716587659369
0.05595187097787857,0.10112675877144246
0.013176077976822853,0.1291448646599037
0.3814237415790558,0.29906019612491824
0.01666593924164772,0.06693445600789275
0.08505764603614807,0.12536545409775704
0.015757257118821144,0.048977762748273854
0.013812677003443241,0.03477290118799918
0.19209261238574982,0.14880379216066875
0.5390220284461975,0.4066623012153953
0.2979177236557007,0.21731768659850237
0.08097156137228012,0.11296982670741545
0.35463523864746094,0.3467900319382728
0.22232408821582794,0.2727298600293263
0.4258260428905487,0.4329568140003805
0.17456573247909546,0.20465786799217797
0.01070762425661087,0.0328872574509126
0.24228106439113617,0.1835256926436587
0.012725044041872025,0.023444445339582426
0.10295212268829346,0.22209713425857358
0.03238755837082863,0.09889604774034423
0.11292313784360886,0.1279317115719378
0.01100302767008543,0.063478684220987
0.6430574059486389,0.4195252120879962
0.40069490671157837,0.25194606061320907
0.3581439256668091,0.23573512537945496
0.37424877285957336,0.27022855369695636
0.04707532003521919,0.0792413143336575
0.43338915705680847,0.20960645641038816
0.38296782970428467,0.34585908352305583
0.007758692372590303,0.028262633387571474
0.03226292505860329,0.10571769318646794
0.1620170921087265,0.2421298016418204
0.12440350651741028,0.10747350481764922
0.04881957918405533,0.07214556219364732
0.14286096394062042,0.1569711819017259
0.5267426371574402,0.30304767047697584
0.05115807056427002,0.16949301454626253
0.19820773601531982,0.18814827010580826
0.03183509036898613,0.14327631797631246
0.06186294928193092,0.08590024897897786
0.0851254090666771,0.1540356329656222
0.009960568509995937,0.0430187201846605
0.2490403652191162,0.28545406716723354
0.5935584306716919,0.4345891562610022
0.12380260229110718,0.21995001895811428
0.086251400411129,0.09344078651966657
0.008519314229488373,0.03729584265478131
0.23418442904949188,0.23123552444817005
0.025346221402287483,0.03745543651210417
0.29274970293045044,0.2586200557954219
0.042546458542346954,0.07102354028863059
0.07561026513576508,0.12181341426392173
0.010775603353977203,0.03454240265736788
0.01918509043753147,0.023559419157900333
0.288817822933197,0.21588160763166503
0.44242504239082336,0.3349223333029426
0.3993352949619293,0.23538454162102182
0.052912767976522446,0.16052097442705957
0.5571709871292114,0.43059288837029436
0.021209614351391792,0.09268483113335964
0.4948998689651489,0.35954670746350353
0.004401970189064741,0.019661667971167005
0.8031323552131653,0.5618416800400287
0.14160460233688354,0.23534244723028855
0.0022471274714916945,0.017580546710312693
0.012991977855563164,0.03820210799252223
0.01749502681195736,0.022654612492151605
0.3214253783226013,0.28392874875186913
0.0345669649541378,0.05211111372528082
0.16887035965919495,0.15264039781190114
0.021681204438209534,0.023428956530978987
0.019472556188702583,0.048470541603719636
0.056712254881858826,0.04488213083143767
0.0622854009270668,0.2218931388037061
0.04234933480620384,0.03135852621366802
0.2819664478302002,0.31491276735500096
0.05475498363375664,0.07070548564470723
0.10788430273532867,0.1650134998973316
0.07585365325212479,0.11040401637082663
0.1554449498653412,0.13646105776142542
0.04165162518620491,0.12145353089879071
0.014892591163516045,0.016475971219629557
0.16444356739521027,0.11761867272486974
0.06932703405618668,0.27483481103245483
0.01649823784828186,0.053169650009341686
0.08729182183742523,0.1386690541642084
0.5355485677719116,0.4296373864522816
0.002867439528927207,0.06093394004319012
0.01883729360997677,0.07943861715639353
0.14652006328105927,0.20046663042834295
0.7570241689682007,0.5843327654413816
0.4214802384376526,0.3226232180568143
0.09441620856523514,0.23730493973031716
0.7350707054138184,0.4665478464052392
0.06780464947223663,0.10484675950721188
0.00873405672609806,0.04951891886869177
0.02460707351565361,0.09853631631913527
0.10199735313653946,0.22266557039138862
0.039473287761211395,0.20519806315993488
0.7776474952697754,0.4325438801410081
0.4331560730934143,0.2470667891267594
0.019054383039474487,0.04312922916298195
0.2909177541732788,0.3339286111906345
0.08009862154722214,0.27878915485262756
0.30190542340278625,0.29780605351571965
0.18081434071063995,0.24051774723737632
0.15969139337539673,0.11187063522083254
0.09069839119911194,0.06239784860808801
0.024851428344845772,0.04933980418900415
0.022360876202583313,0.07151871304281435
0.08182863146066666,0.11408856941121341
0.007038106210529804,0.018560921710152094
0.32463037967681885,0.37713232955664117
0.02101144753396511,0.042913248791116965
0.03238111734390259,0.029355969234252943
0.010241315700113773,0.04349019321899217
0.6231928467750549,0.4152325365252892
0.011866034008562565,0.012380086001586802
0.018016010522842407,0.02471409579418057
0.20933622121810913,0.2234844404568916
0.07581653445959091,0.16784042963877957
0.006084990222007036,0.06884740547843153
0.13145138323307037,0.26890948489825184
0.017548399046063423,0.04269076245654041
0.04036184772849083,0.04685349647080887
0.33254775404930115,0.248795127877616
0.056824978440999985,0.10771965933977731
0.01165521889925003,0.12333753886782334
0.18026572465896606,0.3269114283217139
0.028968697413802147,0.06648474904743061
0.1610010415315628,0.21765659907624607
0.11748617887496948,0.17922145369799408
0.12813898921012878,0.14064494601354818
0.011720781214535236,0.021449032513739127
0.0049507757648825645,0.02451913508513442
0.004477627109736204,0.04100988925886364
0.0922275260090828,0.12307944471968388
0.07891286909580231,0.15957812313395014
0.13139531016349792,0.17729070775239278
0.16486895084381104,0.18075506246126763
0.23307189345359802,0.2670079897393815
0.21182535588741302,0.31340302560966005
0.5044900178909302,0.4008137883531426
0.4363105595111847,0.3425683852938887
0.09064441919326782,0.0911128386928609
0.333189457654953,0.35123174481432995
0.06843167543411255,0.0790959172902336
0.27830857038497925,0.22096536864242727
0.005167677067220211,0.0833716086667163
0.23858851194381714,0.2134893886476291
0.47318658232688904,0.3642529688599561
0.3523682951927185,0.34104484059754175
0.4497656524181366,0.41160528383872597
0.043935030698776245,0.1159172262528081
0.035943176597356796,0.04084506977518917
0.01864696852862835,0.02101161712164828
0.04017510265111923,0.02820558811623643
0.006159489508718252,0.02284834062566799
0.0427718460559845,0.07957916814784903
0.07568369060754776,0.10471542125949308
0.818449079990387,0.4955734861320146
0.016195910051465034,0.07325182313809235
0.01454848051071167,0.019340502348308388
0.08971637487411499,0.21707360651628266
0.014117734506726265,0.023574154480027275
0.06089359521865845,0.16893114917338117
0.08881949633359909,0.1705754287480939
0.08341291546821594,0.18306076525563825
0.11951539665460587,0.27802775712972105
0.399820476770401,0.29827886265803266
0.7195795774459839,0.4631608144887146
0.21548251807689667,0.2385238641578694
0.44772472977638245,0.32053929645192053
0.004181066527962685,0.014779562471658195
0.012136771343648434,0.024280554317550794
0.3971610963344574,0.390789977185147
0.01570362038910389,0.06239566731327263
0.49988165497779846,0.3863066685957361
0.015241577289998531,0.0680318626302064
0.007363531738519669,0.015288085448982034
0.14422675967216492,0.2633676493019658
0.22827565670013428,0.22029280674014254
0.274138867855072,0.2001239184906051
0.0245720986276865,0.01745273652563243
0.0543038472533226,0.026964700444505146
0.02122403122484684,0.07286585388345455
0.046966079622507095,0.21863089986251275
0.15779496729373932,0.2060339562954317
0.7573439478874207,0.46554604935591876
0.13233524560928345,0.1761446648578045
0.04831290245056152,0.06429474647063299
